#
# Shellcode detector
#
Executed before
0x70733BE7::MSVCP100.dll  8B F2                   mov esi, edx
0x70733BE9::MSVCP100.dll  8B 5D 08                mov ebx, dword ptr [ebp+0x8]
0x70733BEC::MSVCP100.dll  33 C0                   xor eax, eax
0x70733BEE::MSVCP100.dll  40                      inc eax
0x70733BEF::MSVCP100.dll  89 45 E4                mov dword ptr [ebp-0x1c], eax
0x70733BF2::MSVCP100.dll  33 C9                   xor ecx, ecx
0x70733BF4::MSVCP100.dll  89 4D FC                mov dword ptr [ebp-0x4], ecx
0x70733BF7::MSVCP100.dll  89 35 E0 F0 75 70       mov dword ptr [0x7075f0e0], esi
0x70733BFD::MSVCP100.dll  89 45 FC                mov dword ptr [ebp-0x4], eax
0x70733C00::MSVCP100.dll  3B F1                   cmp esi, ecx
0x70733C02::MSVCP100.dll  75 10                   jnz 0x70733c14
0x70733C04::MSVCP100.dll  39 0D C0 16 76 70       cmp dword ptr [0x707616c0], ecx
0x70733C0A::MSVCP100.dll  75 08                   jnz 0x70733c14
0x70733C0C::MSVCP100.dll  89 4D E4                mov dword ptr [ebp-0x1c], ecx
0x70733C0F::MSVCP100.dll  E9 B7 00 00 00          jmp 0x70733ccb
0x70733C14::MSVCP100.dll  3B F0                   cmp esi, eax
0x70733C16::MSVCP100.dll  74 05                   jz 0x70733c1d
0x70733C18::MSVCP100.dll  83 FE 02                cmp esi, 0x2
0x70733C1B::MSVCP100.dll  75 2E                   jnz 0x70733c4b
0x70733C1D::MSVCP100.dll  A1 04 23 70 70          mov eax, dword ptr [0x70702304]
0x70733C22::MSVCP100.dll  3B C1                   cmp eax, ecx
0x70733C24::MSVCP100.dll  74 08                   jz 0x70733c2e
0x70733C1D::MSVCP100.dll  A1 04 23 70 70          mov eax, dword ptr [0x70702304]
0x70733C22::MSVCP100.dll  3B C1                   cmp eax, ecx
0x70733C24::MSVCP100.dll  74 08                   jz 0x70733c2e
0x70733C26::MSVCP100.dll  57                      push edi
0x70733C27::MSVCP100.dll  56                      push esi
0x70733C28::MSVCP100.dll  53                      push ebx
0x70733C29::MSVCP100.dll  FF D0                   call eax
0x70733C2E::MSVCP100.dll  83 7D E4 00             cmp dword ptr [ebp-0x1c], 0x0
0x70733C32::MSVCP100.dll  0F 84 93 00 00 00       jz 0x70733ccb
0x70733C38::MSVCP100.dll  57                      push edi
0x70733C39::MSVCP100.dll  56                      push esi
0x70733C3A::MSVCP100.dll  53                      push ebx
0x70733C3B::MSVCP100.dll  E8 8A FD FF FF          call 0x707339ca -> _Wcsxfrm
0x707339CA::MSVCP100.dll  8B FF                   mov edi, edi
0x707339CC::MSVCP100.dll  55                      push ebp
0x707339CD::MSVCP100.dll  8B EC                   mov ebp, esp
0x707339CF::MSVCP100.dll  51                      push ecx
0x707339D0::MSVCP100.dll  51                      push ecx
0x707339D1::MSVCP100.dll  53                      push ebx
0x707339D2::MSVCP100.dll  33 C0                   xor eax, eax
0x707339D4::MSVCP100.dll  56                      push esi
0x707339D5::MSVCP100.dll  57                      push edi
0x707339D6::MSVCP100.dll  39 45 0C                cmp dword ptr [ebp+0xc], eax
0x707339D9::MSVCP100.dll  75 32                   jnz 0x70733a0d
0x707339DB::MSVCP100.dll  39 05 C0 16 76 70       cmp dword ptr [0x707616c0], eax
0x707339E1::MSVCP100.dll  7E 23                   jle 0x70733a06
0x707339E3::MSVCP100.dll  64 A1 18 00 00 00       mov eax, dword ptr fs:[0x18]
0x707339E9::MSVCP100.dll  FF 0D C0 16 76 70       dec dword ptr [0x707616c0]
0x707339EF::MSVCP100.dll  8B 58 04                mov ebx, dword ptr [eax+0x4]
0x707339F2::MSVCP100.dll  83 65 FC 00             and dword ptr [ebp-0x4], 0x0
0x707339F6::MSVCP100.dll  8B 35 4C 10 70 70       mov esi, dword ptr [0x7070104c]
0x707339FC::MSVCP100.dll  BF 10 1A 76 70          mov edi, 0x70761a10
0x70733A01::MSVCP100.dll  E9 EA 00 00 00          jmp 0x70733af0
0x70733A0D::MSVCP100.dll  83 7D 0C 01             cmp dword ptr [ebp+0xc], 0x1
0x70733A11::MSVCP100.dll  0F 85 B3 01 00 00       jnz 0x70733bca
0x70733A17::MSVCP100.dll  64 8B 0D 18 00 00 00    mov ecx, dword ptr fs:[0x18]
0x70733A1E::MSVCP100.dll  8B 59 04                mov ebx, dword ptr [ecx+0x4]
0x70733A21::MSVCP100.dll  8B 35 4C 10 70 70       mov esi, dword ptr [0x7070104c]
0x70733A27::MSVCP100.dll  89 45 0C                mov dword ptr [ebp+0xc], eax
0x70733A2A::MSVCP100.dll  50                      push eax
0x70733A2B::MSVCP100.dll  BF 10 1A 76 70          mov edi, 0x70761a10
0x70733A30::MSVCP100.dll  EB 11                   jmp 0x70733a43
0x70733A43::MSVCP100.dll  53                      push ebx
0x70733A44::MSVCP100.dll  57                      push edi
0x70733A45::MSVCP100.dll  FF D6                   call esi
0x70733A47::MSVCP100.dll  85 C0                   test eax, eax
0x70733A49::MSVCP100.dll  75 E7                   jnz 0x70733a32
0x70733A4B::MSVCP100.dll  EB 07                   jmp 0x70733a54
0x70733A54::MSVCP100.dll  A1 0C 1A 76 70          mov eax, dword ptr [0x70761a0c]
0x70733A59::MSVCP100.dll  6A 02                   push 0x2
0x70733A5B::MSVCP100.dll  5E                      pop esi
0x70733A5C::MSVCP100.dll  85 C0                   test eax, eax
0x70733A5E::MSVCP100.dll  74 09                   jz 0x70733a69
0x70733A60::MSVCP100.dll  6A 1F                   push 0x1f
0x70733A62::MSVCP100.dll  E8 83 06 00 00          call 0x707340ea -> unnamedImageEntryPoint
0x70733A69::MSVCP100.dll  68 68 13 70 70          push 0x70701368
0x70733A6E::MSVCP100.dll  68 58 13 70 70          push 0x70701358
0x70733A73::MSVCP100.dll  C7 05 0C 1A 76 70 01 00 00 00 mov dword ptr [0x70761a0c], 0x1
0x70733A7D::MSVCP100.dll  E8 5C 06 00 00          call 0x707340de -> unnamedImageEntryPoint
0x707340DE::MSVCP100.dll  FF 25 E0 11 70 70       jmp dword ptr [0x707011e0]
0x73F62645::MSVCR100.dll  8B FF                   mov edi, edi
0x73F62647::MSVCR100.dll  55                      push ebp
0x73F62648::MSVCR100.dll  8B EC                   mov ebp, esp
0x73F6264A::MSVCR100.dll  56                      push esi
0x73F6264B::MSVCR100.dll  8B 75 08                mov esi, dword ptr [ebp+0x8]
0x73F6264E::MSVCR100.dll  33 C0                   xor eax, eax
0x73F62650::MSVCR100.dll  3B 75 0C                cmp esi, dword ptr [ebp+0xc]
0x73F62653::MSVCR100.dll  73 11                   jnb 0x73f62666
0x73F62655::MSVCR100.dll  85 C0                   test eax, eax
0x73F62657::MSVCR100.dll  75 0D                   jnz 0x73f62666
0x73F62659::MSVCR100.dll  8B 0E                   mov ecx, dword ptr [esi]
0x73F6265B::MSVCR100.dll  85 C9                   test ecx, ecx
0x73F6265D::MSVCR100.dll  74 02                   jz 0x73f62661
0x70733977::MSVCP100.dll  8B FF                   mov edi, edi
0x70733979::MSVCP100.dll  56                      push esi
0x7073397A::MSVCP100.dll  68 80 00 00 00          push 0x80
0x7073397F::MSVCP100.dll  FF 15 E0 10 70 70       call dword ptr [0x707010e0]
0x73F60B31::MSVCR100.dll  8B FF                   mov edi, edi
0x73F60B33::MSVCR100.dll  55                      push ebp
0x73F60B34::MSVCR100.dll  8B EC                   mov ebp, esp
0x73F60B36::MSVCR100.dll  56                      push esi
0x73F60B37::MSVCR100.dll  57                      push edi
0x73F60B38::MSVCR100.dll  33 F6                   xor esi, esi
0x73F60B3A::MSVCR100.dll  FF 75 08                push dword ptr [ebp+0x8]
0x73F60B3D::MSVCR100.dll  E8 F1 F6 FF FF          call 0x73f60233 -> malloc
0x70733985::MSVCP100.dll  59                      pop ecx
0x70733986::MSVCP100.dll  8B F0                   mov esi, eax
0x70733988::MSVCP100.dll  56                      push esi
0x70733989::MSVCP100.dll  FF 15 54 10 70 70       call dword ptr [0x70701054]
0x7073398F::MSVCP100.dll  A3 20 1A 76 70          mov dword ptr [0x70761a20], eax
0x70733994::MSVCP100.dll  A3 1C 1A 76 70          mov dword ptr [0x70761a1c], eax
0x70733999::MSVCP100.dll  85 F6                   test esi, esi
0x7073399B::MSVCP100.dll  75 05                   jnz 0x707339a2
0x7073399D::MSVCP100.dll  33 C0                   xor eax, eax
0x7073399F::MSVCP100.dll  40                      inc eax
0x707339A0::MSVCP100.dll  5E                      pop esi
0x707339A1::MSVCP100.dll  C3                      ret 
0x707339A2::MSVCP100.dll  83 26 00                and dword ptr [esi], 0x0
0x707339A5::MSVCP100.dll  E8 7E 05 00 00          call 0x70733f28 -> unnamedImageEntryPoint
0x70733F28::MSVCP100.dll  8B FF                   mov edi, edi
0x70733F2A::MSVCP100.dll  56                      push esi
0x70733F2B::MSVCP100.dll  B8 0C 61 70 70          mov eax, 0x7070610c
0x70733F30::MSVCP100.dll  BE 0C 61 70 70          mov esi, 0x7070610c
0x70733F35::MSVCP100.dll  57                      push edi
0x70733F36::MSVCP100.dll  8B F8                   mov edi, eax
0x70733F38::MSVCP100.dll  3B C6                   cmp eax, esi
0x70733F3A::MSVCP100.dll  73 0F                   jnb 0x70733f4b
0x70733F3C::MSVCP100.dll  8B 07                   mov eax, dword ptr [edi]
0x70733F3E::MSVCP100.dll  85 C0                   test eax, eax
0x70733F40::MSVCP100.dll  74 02                   jz 0x70733f44
0x70733F42::MSVCP100.dll  FF D0                   call eax
0x70733F4B::MSVCP100.dll  5F                      pop edi
0x70733F4C::MSVCP100.dll  5E                      pop esi
0x70733F4D::MSVCP100.dll  C3                      ret 
0x707339AA::MSVCP100.dll  68 53 3F 73 70          push 0x70733f53
0x707339AF::MSVCP100.dll  E8 5F FF FF FF          call 0x70733913 -> _Wcsxfrm
0x70733913::MSVCP100.dll  8B FF                   mov edi, edi
0x70733915::MSVCP100.dll  55                      push ebp
0x70733916::MSVCP100.dll  8B EC                   mov ebp, esp
0x70733918::MSVCP100.dll  FF 75 08                push dword ptr [ebp+0x8]
0x7073391B::MSVCP100.dll  E8 4D FF FF FF          call 0x7073386d -> _Wcsxfrm
0x7073386D::MSVCP100.dll  6A 14                   push 0x14
0x7073386F::MSVCP100.dll  68 30 C7 73 70          push 0x7073c730
0x70733874::MSVCP100.dll  E8 E7 04 00 00          call 0x70733d60 -> unnamedImageEntryPoint
0x70733879::MSVCP100.dll  FF 35 20 1A 76 70       push dword ptr [0x70761a20]
0x7073387F::MSVCP100.dll  8B 35 50 10 70 70       mov esi, dword ptr [0x70701050]
0x70733885::MSVCP100.dll  FF D6                   call esi
0x70733887::MSVCP100.dll  89 45 E4                mov dword ptr [ebp-0x1c], eax
0x7073388A::MSVCP100.dll  83 F8 FF                cmp eax, 0xffffffff
0x7073388D::MSVCP100.dll  75 0C                   jnz 0x7073389b
0x7073388F::MSVCP100.dll  FF 75 08                push dword ptr [ebp+0x8]
0x70733892::MSVCP100.dll  FF 15 D4 11 70 70       call dword ptr [0x707011d4]
0x7073389B::MSVCP100.dll  6A 08                   push 0x8
0x7073389D::MSVCP100.dll  E8 6A 06 00 00          call 0x70733f0c -> unnamedImageEntryPoint
0x70733F0C::MSVCP100.dll  FF 25 D0 11 70 70       jmp dword ptr [0x707011d0]
0x73F60910::MSVCR100.dll  8B FF                   mov edi, edi
0x73F60912::MSVCR100.dll  55                      push ebp
0x73F60913::MSVCR100.dll  8B EC                   mov ebp, esp
0x73F60915::MSVCR100.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x73F60918::MSVCR100.dll  56                      push esi
0x73F60919::MSVCR100.dll  8D 34 C5 30 4D 00 74    lea esi, ptr [eax*8+0x74004d30]
0x73F60920::MSVCR100.dll  83 3E 00                cmp dword ptr [esi], 0x0
0x73F60923::MSVCR100.dll  0F 84 C8 6B 02 00       jz 0x73f874f1
0x73F60929::MSVCR100.dll  FF 36                   push dword ptr [esi]
0x73F6092B::MSVCR100.dll  FF 15 44 10 F5 73       call dword ptr [0x73f51044]
0x707338A2::MSVCP100.dll  59                      pop ecx
0x707338A3::MSVCP100.dll  83 65 FC 00             and dword ptr [ebp-0x4], 0x0
0x707338A7::MSVCP100.dll  FF 35 20 1A 76 70       push dword ptr [0x70761a20]
0x707338AD::MSVCP100.dll  FF D6                   call esi
0x707338AF::MSVCP100.dll  89 45 E4                mov dword ptr [ebp-0x1c], eax
0x707338B2::MSVCP100.dll  FF 35 1C 1A 76 70       push dword ptr [0x70761a1c]
0x707338B8::MSVCP100.dll  FF D6                   call esi
0x707338BA::MSVCP100.dll  89 45 E0                mov dword ptr [ebp-0x20], eax
0x707338BD::MSVCP100.dll  8D 45 E0                lea eax, ptr [ebp-0x20]
0x707338C0::MSVCP100.dll  50                      push eax
0x707338C1::MSVCP100.dll  8D 45 E4                lea eax, ptr [ebp-0x1c]
0x707338C4::MSVCP100.dll  50                      push eax
0x707338C5::MSVCP100.dll  FF 75 08                push dword ptr [ebp+0x8]
0x707338C8::MSVCP100.dll  8B 35 54 10 70 70       mov esi, dword ptr [0x70701054]
0x707338CE::MSVCP100.dll  FF D6                   call esi
0x707338D0::MSVCP100.dll  50                      push eax
0x707338D1::MSVCP100.dll  E8 2A 06 00 00          call 0x70733f00 -> unnamedImageEntryPoint
0x70733F00::MSVCP100.dll  FF 25 CC 11 70 70       jmp dword ptr [0x707011cc]
0x73F6266F::MSVCR100.dll  6A 0C                   push 0xc
0x73F62671::MSVCR100.dll  68 B0 26 F6 73          push 0x73f626b0
0x73F62676::MSVCR100.dll  E8 D5 E2 FF FF          call 0x73f60950 -> _unlock
0x73F6267B::MSVCR100.dll  E8 7C FF FF FF          call 0x73f625fc -> _msize
0x77CC5F38::ntdll.dll  64 8B 0D 18 00 00 00    mov ecx, dword ptr fs:[0x18]
0x77CC5F3F::ntdll.dll  8B 57 0C                mov edx, dword ptr [edi+0xc]
0x77CC5F42::ntdll.dll  3B 51 24                cmp edx, dword ptr [ecx+0x24]
0x77CC5F45::ntdll.dll  0F 85 38 9C FD FF       jnz 0x77c9fb83
0x77CC5F4B::ntdll.dll  FF 47 08                inc dword ptr [edi+0x8]
0x77CC5F4E::ntdll.dll  5F                      pop edi
0x77CC5F4F::ntdll.dll  33 C0                   xor eax, eax
0x77CC5F51::ntdll.dll  5E                      pop esi
0x77CC5F52::ntdll.dll  8B E5                   mov esp, ebp
0x77CC5F54::ntdll.dll  5D                      pop ebp
0x77CC5F55::ntdll.dll  C2 04 00                ret 0x4
0x73F60931::MSVCR100.dll  5E                      pop esi
0x73F60932::MSVCR100.dll  5D                      pop ebp
0x73F60933::MSVCR100.dll  C3                      ret 
0x73F62603::MSVCR100.dll  59                      pop ecx
0x73F62604::MSVCR100.dll  C3                      ret 
0x73F62680::MSVCR100.dll  83 65 FC 00             and dword ptr [ebp-0x4], 0x0
0x73F62684::MSVCR100.dll  FF 75 08                push dword ptr [ebp+0x8]
0x73F62687::MSVCR100.dll  8B 5D 10                mov ebx, dword ptr [ebp+0x10]
0x73F6268A::MSVCR100.dll  8B 75 0C                mov esi, dword ptr [ebp+0xc]
0x73F6268D::MSVCR100.dll  E8 3A 00 00 00          call 0x73f626cc -> __dllonexit
0x73F626CC::MSVCR100.dll  8B FF                   mov edi, edi
0x73F626CE::MSVCR100.dll  55                      push ebp
0x73F626CF::MSVCR100.dll  8B EC                   mov ebp, esp
0x73F626D1::MSVCR100.dll  57                      push edi
0x73F626D2::MSVCR100.dll  FF 36                   push dword ptr [esi]
0x73F626D4::MSVCR100.dll  E8 01 FF FF FF          call 0x73f625da -> _msize
0x73F626D9::MSVCR100.dll  8B F8                   mov edi, eax
0x73F626DB::MSVCR100.dll  8B 03                   mov eax, dword ptr [ebx]
0x73F626DD::MSVCR100.dll  59                      pop ecx
0x73F626DE::MSVCR100.dll  8B 0E                   mov ecx, dword ptr [esi]
0x73F626E0::MSVCR100.dll  2B C1                   sub eax, ecx
0x73F626E2::MSVCR100.dll  3B F8                   cmp edi, eax
0x73F626E4::MSVCR100.dll  0F 86 CA 20 00 00       jbe 0x73f647b4
0x73F626EA::MSVCR100.dll  8B 0B                   mov ecx, dword ptr [ebx]
0x73F626EC::MSVCR100.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x73F626EF::MSVCR100.dll  89 01                   mov dword ptr [ecx], eax
0x73F626F1::MSVCR100.dll  83 03 04                add dword ptr [ebx], 0x4
0x73F626F4::MSVCR100.dll  5F                      pop edi
0x73F626F5::MSVCR100.dll  5D                      pop ebp
0x73F626F6::MSVCR100.dll  C3                      ret 
0x73F62692::MSVCR100.dll  59                      pop ecx
0x73F62693::MSVCR100.dll  89 45 E4                mov dword ptr [ebp-0x1c], eax
0x73F62696::MSVCR100.dll  C7 45 FC FE FF FF FF    mov dword ptr [ebp-0x4], 0xfffffffe
0x73F6269D::MSVCR100.dll  E8 C7 FF FF FF          call 0x73f62669 -> _initterm_e
0x73F62669::MSVCR100.dll  E8 97 FF FF FF          call 0x73f62605 -> _msize
0x77CB6B72::ntdll.dll  33 C0                   xor eax, eax
0x77CB6B74::ntdll.dll  5E                      pop esi
0x77CB6B75::ntdll.dll  5D                      pop ebp
0x77CB6B76::ntdll.dll  C2 04 00                ret 0x4
0x73F60949::MSVCR100.dll  5D                      pop ebp
0x73F6094A::MSVCR100.dll  C3                      ret 
0x73F6260C::MSVCR100.dll  59                      pop ecx
0x73F6260D::MSVCR100.dll  C3                      ret 
0x73F6266E::MSVCR100.dll  C3                      ret 
0x73F626A2::MSVCR100.dll  8B 45 E4                mov eax, dword ptr [ebp-0x1c]
0x73F626A5::MSVCR100.dll  E8 EB E2 FF FF          call 0x73f60995 -> _unlock
0x73F626AA::MSVCR100.dll  C3                      ret 
0x707338D6::MSVCP100.dll  83 C4 0C                add esp, 0xc
0x707338D9::MSVCP100.dll  89 45 DC                mov dword ptr [ebp-0x24], eax
0x707338DC::MSVCP100.dll  FF 75 E4                push dword ptr [ebp-0x1c]
0x707338DF::MSVCP100.dll  FF D6                   call esi
0x707338E1::MSVCP100.dll  A3 20 1A 76 70          mov dword ptr [0x70761a20], eax
0x707338E6::MSVCP100.dll  FF 75 E0                push dword ptr [ebp-0x20]
0x707338E9::MSVCP100.dll  FF D6                   call esi
0x707338EB::MSVCP100.dll  A3 1C 1A 76 70          mov dword ptr [0x70761a1c], eax
0x707338F0::MSVCP100.dll  C7 45 FC FE FF FF FF    mov dword ptr [ebp-0x4], 0xfffffffe
0x707338F7::MSVCP100.dll  E8 09 00 00 00          call 0x70733905 -> _Wcsxfrm
0x70733905::MSVCP100.dll  6A 08                   push 0x8
0x70733907::MSVCP100.dll  E8 E8 05 00 00          call 0x70733ef4 -> unnamedImageEntryPoint
0x70733EF4::MSVCP100.dll  FF 25 C8 11 70 70       jmp dword ptr [0x707011c8]
0x73F60934::MSVCR100.dll  8B FF                   mov edi, edi
0x73F60936::MSVCR100.dll  55                      push ebp
0x73F60937::MSVCR100.dll  8B EC                   mov ebp, esp
0x73F60939::MSVCR100.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x73F6093C::MSVCR100.dll  FF 34 C5 30 4D 00 74    push dword ptr [eax*8+0x74004d30]
0x73F60943::MSVCR100.dll  FF 15 40 10 F5 73       call dword ptr [0x73f51040]
0x7073390C::MSVCP100.dll  59                      pop ecx
0x7073390D::MSVCP100.dll  C3                      ret 
0x707338FC::MSVCP100.dll  8B 45 DC                mov eax, dword ptr [ebp-0x24]
0x707338FF::MSVCP100.dll  E8 A1 04 00 00          call 0x70733da5 -> unnamedImageEntryPoint
0x70733DA5::MSVCP100.dll  8B 4D F0                mov ecx, dword ptr [ebp-0x10]
0x70733DA8::MSVCP100.dll  64 89 0D 00 00 00 00    mov dword ptr fs:[0x0], ecx
0x70733DAF::MSVCP100.dll  59                      pop ecx
0x70733DB0::MSVCP100.dll  5F                      pop edi
0x70733DB1::MSVCP100.dll  5F                      pop edi
0x70733DB2::MSVCP100.dll  5E                      pop esi
0x70733DB3::MSVCP100.dll  5B                      pop ebx
0x70733DB4::MSVCP100.dll  8B E5                   mov esp, ebp
0x70733DB6::MSVCP100.dll  5D                      pop ebp
0x70733DB7::MSVCP100.dll  51                      push ecx
0x70733DB8::MSVCP100.dll  C3                      ret 
0x70733904::MSVCP100.dll  C3                      ret 
0x70733920::MSVCP100.dll  F7 D8                   neg eax
0x70733922::MSVCP100.dll  1B C0                   sbb eax, eax
0x70733924::MSVCP100.dll  F7 D8                   neg eax
0x70733926::MSVCP100.dll  59                      pop ecx
0x70733927::MSVCP100.dll  48                      dec eax
0x70733928::MSVCP100.dll  5D                      pop ebp
0x70733929::MSVCP100.dll  C3                      ret 
0x707339B4::MSVCP100.dll  C7 04 24 17 3F 73 70    mov dword ptr [esp], 0x70733f17
0x707339BB::MSVCP100.dll  E8 53 FF FF FF          call 0x70733913 -> _Wcsxfrm
0x707339C0::MSVCP100.dll  59                      pop ecx
0x707339C1::MSVCP100.dll  33 C0                   xor eax, eax
0x707339C3::MSVCP100.dll  5E                      pop esi
0x707339C4::MSVCP100.dll  C3                      ret 
0x70733D33::MSVCP100.dll  6A 0A                   push 0xa
0x70733D35::MSVCP100.dll  FF 15 24 10 70 70       call dword ptr [0x70701024]
0x70733D3B::MSVCP100.dll  A3 14 1A 76 70          mov dword ptr [0x70761a14], eax
0x70733D40::MSVCP100.dll  33 C0                   xor eax, eax
0x70733D42::MSVCP100.dll  C3                      ret 
0x7072A9BC::MSVCP100.dll  68 75 A9 72 70          push 0x7072a975
0x7072A9C1::MSVCP100.dll  E8 4D 8F 00 00          call 0x70733913 -> _Wcsxfrm
0x7072A9C6::MSVCP100.dll  F7 D8                   neg eax
0x7072A9C8::MSVCP100.dll  1B C0                   sbb eax, eax
0x7072A9CA::MSVCP100.dll  59                      pop ecx
0x7072A9CB::MSVCP100.dll  83 E0 18                and eax, 0x18
0x7072A9CE::MSVCP100.dll  C3                      ret 
0x70733A82::MSVCP100.dll  59                      pop ecx
0x70733A83::MSVCP100.dll  59                      pop ecx
0x70733A84::MSVCP100.dll  85 C0                   test eax, eax
0x70733A86::MSVCP100.dll  0F 85 7A FF FF FF       jnz 0x70733a06
0x70733A8C::MSVCP100.dll  68 54 13 70 70          push 0x70701354
0x70733A91::MSVCP100.dll  68 70 12 70 70          push 0x70701270
0x70733A96::MSVCP100.dll  E8 37 06 00 00          call 0x707340d2 -> unnamedImageEntryPoint
0x707340D2::MSVCP100.dll  FF 25 DC 11 70 70       jmp dword ptr [0x707011dc]
0x73F62627::MSVCR100.dll  8B FF                   mov edi, edi
0x73F62629::MSVCR100.dll  55                      push ebp
0x73F6262A::MSVCR100.dll  8B EC                   mov ebp, esp
0x73F6262C::MSVCR100.dll  56                      push esi
0x73F6262D::MSVCR100.dll  8B 75 08                mov esi, dword ptr [ebp+0x8]
0x73F62630::MSVCR100.dll  3B 75 0C                cmp esi, dword ptr [ebp+0xc]
0x73F62633::MSVCR100.dll  73 0D                   jnb 0x73f62642
0x73F62635::MSVCR100.dll  8B 06                   mov eax, dword ptr [esi]
0x73F62637::MSVCR100.dll  85 C0                   test eax, eax
0x73F62639::MSVCR100.dll  74 02                   jz 0x73f6263d
0x73F6263B::MSVCR100.dll  FF D0                   call eax
0x70737A55::MSVCP100.dll  B9 89 0B 76 70          mov ecx, 0x70760b89
0x70737A5A::MSVCP100.dll  E8 38 39 FF FF          call 0x7072b397 -> ??0_Init_locks@std@@QAE@XZ
0x7072B397::MSVCP100.dll  8B FF                   mov edi, edi
0x7072B399::MSVCP100.dll  57                      push edi
0x7072B39A::MSVCP100.dll  68 58 EC 75 70          push 0x7075ec58
0x7072B39F::MSVCP100.dll  8B F9                   mov edi, ecx
0x7072B3A1::MSVCP100.dll  FF 15 34 10 70 70       call dword ptr [0x70701034]
0x7072B3A7::MSVCP100.dll  85 C0                   test eax, eax
0x7072B3A9::MSVCP100.dll  75 19                   jnz 0x7072b3c4
0x7072B3AB::MSVCP100.dll  56                      push esi
0x7072B3AC::MSVCP100.dll  BE 98 15 76 70          mov esi, 0x70761598
0x7072B3B1::MSVCP100.dll  56                      push esi
0x7072B3B2::MSVCP100.dll  E8 CD 7D 00 00          call 0x70733184 -> _Mtxinit
0x70733184::MSVCP100.dll  8B FF                   mov edi, edi
0x70733186::MSVCP100.dll  55                      push ebp
0x70733187::MSVCP100.dll  8B EC                   mov ebp, esp
0x70733189::MSVCP100.dll  FF 75 08                push dword ptr [ebp+0x8]
0x7073318C::MSVCP100.dll  FF 15 64 10 70 70       call dword ptr [0x70701064]
0x70733192::MSVCP100.dll  5D                      pop ebp
0x70733193::MSVCP100.dll  C3                      ret 
0x7072B3B7::MSVCP100.dll  83 C6 18                add esi, 0x18
0x7072B3BA::MSVCP100.dll  59                      pop ecx
0x7072B3BB::MSVCP100.dll  81 FE F8 15 76 70       cmp esi, 0x707615f8
0x7072B3C1::MSVCP100.dll  7C EE                   jl 0x7072b3b1
0x7072B3C3::MSVCP100.dll  5E                      pop esi
0x7072B3C4::MSVCP100.dll  8B C7                   mov eax, edi
0x7072B3C6::MSVCP100.dll  5F                      pop edi
0x7072B3C7::MSVCP100.dll  C3                      ret 
0x7072B3B1::MSVCP100.dll  56                      push esi
0x7072B3B2::MSVCP100.dll  E8 CD 7D 00 00          call 0x70733184 -> _Mtxinit
0x70737A5F::MSVCP100.dll  68 38 81 73 70          push 0x70738138
0x70737A64::MSVCP100.dll  E8 AA BE FF FF          call 0x70733913 -> _Wcsxfrm
0x70737A69::MSVCP100.dll  59                      pop ecx
0x70737A6A::MSVCP100.dll  C3                      ret 
0x70737A70::MSVCP100.dll  8B FF                   mov edi, edi
0x70737A72::MSVCP100.dll  56                      push esi
0x70737A73::MSVCP100.dll  57                      push edi
0x70737A74::MSVCP100.dll  FF 15 38 11 70 70       call dword ptr [0x70701138]
0x73F63A30::MSVCR100.dll  B8 08 30 00 74          mov eax, 0x74003008
0x73F63A35::MSVCR100.dll  C3                      ret 
0x70737A7A::MSVCP100.dll  BF E0 0A 76 70          mov edi, 0x70760ae0
0x70737A7F::MSVCP100.dll  8B CF                   mov ecx, edi
0x70737A81::MSVCP100.dll  8D 70 40                lea esi, ptr [eax+0x40]
0x70737A84::MSVCP100.dll  E8 8B 98 FD FF          call 0x70711314 -> ??0?$basic_streambuf@DU?$char_traits@D@std@@@std@@IAE@XZ
0x70711314::MSVCP100.dll  6A 04                   push 0x4
0x70711316::MSVCP100.dll  B8 C8 42 73 70          mov eax, 0x707342c8
0x7071131B::MSVCP100.dll  E8 43 24 02 00          call 0x70733763 -> _Wcsxfrm
0x70733763::MSVCP100.dll  50                      push eax
0x70733764::MSVCP100.dll  64 FF 35 00 00 00 00    push dword ptr fs:[0x0]
0x7073376B::MSVCP100.dll  8D 44 24 0C             lea eax, ptr [esp+0xc]
0x7073376F::MSVCP100.dll  2B 64 24 0C             sub esp, dword ptr [esp+0xc]
0x70733773::MSVCP100.dll  53                      push ebx
0x70733774::MSVCP100.dll  56                      push esi
0x70733775::MSVCP100.dll  57                      push edi
0x70733776::MSVCP100.dll  89 28                   mov dword ptr [eax], ebp
0x70733778::MSVCP100.dll  8B E8                   mov ebp, eax
0x7073377A::MSVCP100.dll  A1 D0 F0 75 70          mov eax, dword ptr [0x7075f0d0]
0x7073377F::MSVCP100.dll  33 C5                   xor eax, ebp
0x70733781::MSVCP100.dll  50                      push eax
0x70733782::MSVCP100.dll  FF 75 FC                push dword ptr [ebp-0x4]
0x70733785::MSVCP100.dll  C7 45 FC FF FF FF FF    mov dword ptr [ebp-0x4], 0xffffffff
0x7073378C::MSVCP100.dll  8D 45 F4                lea eax, ptr [ebp-0xc]
0x7073378F::MSVCP100.dll  64 A3 00 00 00 00       mov dword ptr fs:[0x0], eax
